,CLIENTNUM,Current_customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Current_customer_Num
2756,4273,y,32,0,1,0,0,4,0,36,3,5,4,1835.0,1017,818.0,0.82,2801,79,0.519,0.554,1
2757,1413,y,49,0,5,5,2,4,0,39,3,2,2,1993.0,0,1993.0,0.539,4075,76,0.689,0.0,1
2758,1627,y,39,1,2,6,1,3,0,27,3,3,2,34516.0,1629,32887.0,1.078,3448,53,1.038,0.047,1
2759,9379,y,27,1,0,4,2,5,0,22,5,2,2,7130.0,873,6257.0,0.53,2498,37,0.321,0.122,1
2760,67,y,30,1,1,5,0,5,0,22,5,3,4,12539.0,910,11629.0,0.856,2643,72,0.674,0.073,1
2761,8796,y,39,1,4,3,1,3,0,25,6,2,3,8208.0,0,8208.0,1.568,3135,39,1.167,0.0,1
2762,8692,y,42,1,2,1,1,3,0,32,4,2,2,26222.0,1073,25149.0,1.288,1988,30,0.579,0.041,1
2763,4843,y,55,1,4,0,0,3,0,36,4,2,3,34173.0,1194,32979.0,1.056,3731,69,0.816,0.035,1
2764,6459,y,57,0,2,2,1,1,0,49,5,1,2,3377.0,1720,1657.0,0.491,1621,32,0.391,0.509,1
2765,3138,y,53,1,2,2,1,0,0,43,6,3,2,5882.0,2335,3547.0,0.579,1380,30,0.667,0.397,1
2766,5095,y,51,1,0,2,1,3,0,40,4,3,2,7158.0,0,7158.0,0.904,2113,60,0.875,0.0,1
2767,9116,y,47,1,3,2,1,4,0,41,6,1,4,5833.0,1747,4086.0,0.551,3732,75,0.531,0.3,1
2768,4583,y,26,0,0,3,2,1,0,36,6,3,4,4152.0,0,4152.0,0.804,2351,42,0.312,0.0,1
2769,3409,y,37,1,2,3,2,1,0,24,6,2,3,11699.0,1758,9941.0,0.869,2007,46,1.0,0.15,1
2770,8837,y,45,0,2,5,2,1,0,35,6,3,2,4505.0,1562,2943.0,0.604,3968,68,0.619,0.347,1
2771,9188,y,55,1,2,5,2,2,0,48,6,3,2,7667.0,1193,6474.0,1.101,3915,76,0.617,0.156,1
2772,8740,y,37,1,4,2,2,0,0,28,3,3,4,34516.0,0,34516.0,0.572,2574,62,0.771,0.0,1
2773,3394,y,36,0,3,2,2,4,0,31,3,2,3,2937.0,2159,778.0,0.67,2511,51,0.7,0.735,1
2774,5086,y,36,0,1,3,2,4,0,36,5,3,4,5257.0,1572,3685.0,0.732,2822,73,0.659,0.299,1
2775,1563,y,39,1,2,3,2,2,0,28,6,3,3,10331.0,957,9374.0,0.699,3695,81,0.653,0.093,1
2776,6565,y,47,1,4,5,1,2,0,36,3,3,3,17557.0,0,17557.0,0.667,2142,62,0.378,0.0,1
2777,3363,y,56,0,2,2,1,4,0,48,6,3,2,4366.0,1590,2776.0,0.475,1596,37,0.423,0.364,1
2778,3216,y,56,0,4,5,2,5,0,46,6,2,2,8037.0,2276,5761.0,0.406,3271,71,0.543,0.283,1
2779,8158,y,38,1,2,6,1,4,0,25,4,1,3,8740.0,734,8006.0,1.072,2169,38,0.652,0.084,1
2780,2855,y,49,1,3,2,2,0,0,36,6,2,3,8514.0,2013,6501.0,0.664,4098,74,0.542,0.236,1
2781,2345,y,36,0,4,5,2,4,0,26,4,3,2,2002.0,1377,625.0,0.671,2411,60,0.714,0.688,1
2782,8047,y,51,0,0,3,1,4,0,35,5,3,4,3132.0,1815,1317.0,1.018,3607,60,0.935,0.58,1
2783,7907,y,26,0,0,0,1,1,0,13,2,3,3,2010.0,1070,940.0,0.906,3625,85,0.635,0.532,1
2784,1824,y,34,1,2,2,1,3,0,23,6,2,3,7567.0,1776,5791.0,1.275,2361,45,0.875,0.235,1
2785,655,n,56,1,2,3,2,1,0,40,2,6,4,2381.0,651,1730.0,0.592,1920,46,0.586,0.273,0
2786,6223,y,43,1,2,2,1,0,3,31,6,2,4,34516.0,2398,32118.0,0.917,4976,88,0.692,0.069,1
2787,21,y,47,0,3,5,2,5,0,42,6,2,2,16411.0,1179,15232.0,0.849,3929,71,0.732,0.072,1
2788,2713,y,42,0,4,3,2,4,0,19,3,2,0,1438.3,0,1438.3,0.676,3786,67,0.523,0.0,1
2789,978,y,38,1,2,0,1,3,0,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,1
2790,7888,y,55,1,2,4,2,2,0,37,3,3,1,22127.0,1799,20328.0,0.758,3591,63,0.75,0.081,1
2791,2742,y,28,0,0,0,1,5,0,36,3,2,3,5685.0,0,5685.0,1.334,2395,62,1.0,0.0,1
2792,4710,y,62,1,0,5,2,1,0,50,3,2,2,7348.0,1466,5882.0,1.236,3066,61,0.694,0.2,1
2793,3606,n,52,1,2,1,1,0,0,34,3,2,3,11188.0,0,11188.0,0.658,2109,47,0.621,0.0,0
2794,7106,y,44,1,3,6,2,0,0,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,1
2795,3597,y,29,0,0,4,2,4,0,36,5,2,3,5076.0,1223,3853.0,0.83,2675,57,0.629,0.241,1
2796,4207,y,48,1,4,1,3,2,3,38,3,2,2,32658.0,1482,31176.0,0.941,2023,37,0.542,0.045,1
2797,6937,y,43,1,3,5,1,3,0,36,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032,1
2798,871,y,49,0,2,4,2,4,0,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,1
2799,890,y,43,1,3,3,1,3,0,23,5,6,1,12315.0,0,12315.0,0.895,2028,51,0.545,0.0,1
2800,2700,y,41,0,2,5,1,1,0,36,5,3,3,2690.0,1912,778.0,0.692,3636,68,0.7,0.711,1
2801,4038,y,43,1,3,2,2,3,0,31,6,2,4,12165.0,0,12165.0,1.16,4066,74,0.682,0.0,1
2802,3049,y,51,0,3,2,2,4,0,46,4,1,3,1792.0,989,803.0,1.202,3102,63,0.703,0.552,1
2803,8891,y,37,1,1,1,2,3,0,30,6,3,2,19300.0,1181,18119.0,0.764,2660,70,0.795,0.061,1
2804,7331,y,37,1,2,0,0,1,0,24,3,3,4,8120.0,2098,6022.0,0.826,3161,54,0.688,0.258,1
2805,132,y,49,1,5,3,1,3,0,36,6,2,2,2292.0,0,2292.0,0.976,2584,60,0.5,0.0,1
2806,7422,y,36,1,3,5,1,3,0,25,6,3,3,21434.0,1345,20089.0,0.603,2143,46,0.586,0.063,1
2807,7094,y,50,0,2,2,3,4,0,43,5,3,4,3424.0,0,3424.0,0.765,4929,74,0.574,0.0,1
2808,6724,y,64,1,0,6,1,4,0,51,3,3,4,2787.0,1201,1586.0,0.372,1662,39,0.625,0.431,1
2809,8962,y,36,0,3,0,2,5,0,30,3,2,3,8696.0,1482,7214.0,1.002,2847,67,0.971,0.17,1
2810,6260,y,45,1,3,3,1,0,0,35,6,2,3,32446.0,1974,30472.0,0.621,1717,39,0.696,0.061,1
2811,5023,y,41,1,2,2,1,3,0,36,6,3,3,9133.0,2140,6993.0,0.649,4101,88,0.63,0.234,1
2812,3879,y,47,1,3,2,2,3,0,37,3,3,2,5116.0,1468,3648.0,0.91,2361,49,0.633,0.287,1
2813,5616,y,39,1,2,4,1,3,0,31,5,2,1,18974.0,2517,16457.0,1.369,2783,56,1.0,0.133,1
2814,7175,y,51,1,4,5,2,0,0,45,6,2,3,12101.0,2517,9584.0,0.733,2086,44,0.76,0.208,1
2815,9868,y,55,0,1,3,2,1,0,46,5,3,4,5379.0,962,4417.0,0.827,1778,40,0.29,0.179,1
2816,5669,y,57,1,3,2,2,0,0,49,5,3,3,32676.0,2134,30542.0,0.797,3990,88,0.76,0.065,1
2817,9380,y,36,1,4,1,0,0,0,31,4,3,4,34516.0,1491,33025.0,0.93,2243,60,0.935,0.043,1
2818,1329,y,35,1,2,6,1,0,0,36,4,3,4,15202.0,1779,13423.0,1.392,3143,60,0.579,0.117,1
2819,7704,y,38,0,2,6,2,4,0,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,1
2820,256,y,39,0,2,2,2,1,0,34,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0,1
2821,1782,y,65,0,0,2,1,1,0,56,4,2,1,2692.0,1869,823.0,0.744,1594,36,0.895,0.694,1
2822,9132,y,51,0,2,5,1,4,0,45,6,3,2,7165.0,2037,5128.0,0.83,3553,78,0.902,0.284,1
2823,1306,y,50,0,3,3,1,4,0,38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0.0,1
2824,9149,y,38,1,2,2,2,2,3,32,5,1,1,26988.0,1587,25401.0,0.968,3732,70,0.795,0.059,1
2825,7523,y,36,0,1,6,2,4,0,26,3,3,2,2517.0,0,2517.0,0.946,3569,62,0.771,0.0,1
2826,8327,n,41,1,3,5,1,1,0,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,0
2827,7268,y,40,0,4,2,2,4,3,27,3,1,2,10745.0,2084,8661.0,0.847,3502,87,0.933,0.194,1
2828,3885,y,40,0,2,1,1,5,3,36,3,2,4,34516.0,1686,32830.0,0.562,3146,66,0.65,0.049,1
2829,9372,y,26,1,1,6,2,4,0,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,1
2830,7493,y,46,0,4,5,2,4,0,35,5,2,3,2722.0,1473,1249.0,0.737,3129,69,0.683,0.541,1
2831,1017,y,49,0,1,2,1,4,0,36,3,3,0,8228.0,0,8228.0,0.942,4277,80,0.702,0.0,1
2832,9302,y,38,1,2,6,0,3,0,33,6,3,2,11777.0,1781,9996.0,0.565,2763,62,0.879,0.151,1
2833,320,y,49,1,4,2,1,3,0,39,5,1,1,34516.0,543,33973.0,0.745,3951,76,0.9,0.016,1
2834,3074,y,38,1,3,2,0,3,0,24,5,1,3,14821.0,0,14821.0,0.661,2876,60,0.622,0.0,1
2835,2179,y,36,1,1,6,2,4,0,23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645,1
2836,7310,y,34,0,2,6,2,4,0,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207,1
2837,9911,y,52,1,5,2,2,3,0,47,3,1,1,2047.0,665,1382.0,0.605,3452,66,0.692,0.325,1
2838,8905,y,40,1,3,2,2,3,0,34,3,3,4,22380.0,1220,21160.0,0.884,3756,73,0.78,0.055,1
2839,9469,y,36,1,3,5,1,3,0,31,3,3,5,12893.0,1620,11273.0,0.576,2300,60,0.463,0.126,1
2840,9233,y,53,1,3,3,2,4,0,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,1
2841,4007,y,40,0,2,6,1,4,0,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467,1
2842,6285,y,54,1,1,2,1,1,0,44,5,1,1,1438.3,0,1438.3,0.576,1585,37,0.609,0.0,1
2843,5602,y,34,1,4,0,2,2,0,20,5,1,2,2165.0,1952,213.0,0.822,2651,81,0.841,0.902,1
2844,6072,y,62,0,1,6,2,4,0,54,4,2,2,1927.0,1319,608.0,0.672,4199,77,0.75,0.684,1
2845,2203,y,39,0,1,0,2,5,0,36,6,1,1,22125.0,0,22125.0,0.645,1994,57,0.727,0.0,1
2846,1881,y,50,1,3,2,1,0,0,42,4,5,3,34516.0,2099,32417.0,0.449,1756,35,0.25,0.061,1
2847,594,y,36,1,1,5,0,0,0,28,6,3,2,5260.0,1116,4144.0,0.664,2546,62,0.879,0.212,1
2848,8413,y,56,0,1,2,1,4,0,48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0.0,1
2849,548,n,44,0,4,2,2,1,0,30,3,4,4,4333.0,0,4333.0,0.463,1558,40,0.538,0.0,0
2850,2533,y,45,1,4,0,1,4,0,32,3,2,1,6637.0,0,6637.0,0.675,1801,48,0.6,0.0,1
2851,9180,y,36,1,2,2,2,0,0,28,4,3,0,3174.0,2462,712.0,0.772,3140,74,0.721,0.776,1
2852,4553,y,44,0,2,5,1,4,0,36,4,2,5,4396.0,1489,2907.0,1.258,3942,69,0.816,0.339,1
2853,9910,n,52,1,2,2,2,3,0,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0
2854,6350,y,50,0,3,2,1,4,0,37,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0.0,1
2855,8125,y,53,0,2,2,2,4,0,43,3,3,4,6853.0,1480,5373.0,0.513,2833,70,0.556,0.216,1
2856,8347,y,36,0,0,6,1,4,0,24,4,3,2,2570.0,2230,340.0,0.686,1755,42,0.448,0.868,1
2857,4222,y,27,0,1,0,0,4,0,15,5,3,2,2166.0,890,1276.0,1.024,3563,70,0.892,0.411,1
2858,10007,y,31,0,1,0,0,5,0,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,1
2859,2472,y,36,1,3,6,2,2,0,36,3,1,1,11684.0,1786,9898.0,0.806,2969,88,0.796,0.153,1
2860,5988,y,41,1,4,3,2,2,0,28,6,1,4,4475.0,0,4475.0,0.706,3367,66,0.737,0.0,1
2861,991,y,28,1,1,5,2,2,0,18,6,3,2,16604.0,1716,14888.0,1.025,2580,61,0.649,0.103,1
2862,7126,y,59,1,1,3,1,1,0,53,6,2,5,5446.0,1885,3561.0,0.643,1505,33,0.32,0.346,1
2863,7403,y,43,1,3,5,3,3,0,31,5,1,4,28700.0,769,27931.0,0.901,3395,71,0.578,0.027,1
2864,8190,y,41,1,3,6,1,2,0,30,3,1,1,2888.0,1676,1212.0,0.534,3798,58,0.812,0.58,1
2865,2375,y,46,1,2,2,1,2,0,34,4,2,0,9451.0,1280,8171.0,0.681,3179,79,0.975,0.135,1
2866,3291,y,51,1,3,6,1,3,0,43,3,4,5,13933.0,1019,12914.0,0.875,3504,62,0.771,0.073,1
2867,2560,y,44,1,1,3,1,4,0,33,5,2,2,6130.0,808,5322.0,0.747,3411,78,0.592,0.132,1
2868,10071,y,40,1,3,2,1,2,0,36,6,2,2,15008.0,0,15008.0,0.784,3943,85,0.771,0.0,1
2869,8133,y,32,1,1,3,1,1,0,18,4,1,4,4583.0,1586,2997.0,0.828,2395,57,0.781,0.346,1
2870,7495,n,48,1,4,5,2,1,0,37,1,3,4,5268.0,2191,3077.0,0.622,2138,40,0.429,0.416,0
2871,6816,y,58,1,2,6,1,2,0,51,4,2,2,14976.0,1463,13513.0,0.635,1599,36,0.565,0.098,1
2872,6403,y,37,0,3,3,2,4,0,25,3,2,4,2282.0,0,2282.0,0.741,2751,68,0.659,0.0,1
2873,6011,n,51,1,3,6,1,3,0,36,3,3,3,5130.0,0,5130.0,0.407,1434,31,0.292,0.0,0
2874,7396,y,43,0,3,6,1,4,0,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0,1
2875,48,y,41,1,4,5,2,3,0,30,3,3,4,14480.0,0,14480.0,0.703,1616,43,0.654,0.0,1
2876,7532,y,51,1,3,2,0,1,0,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183,1
2877,4134,y,52,1,2,1,1,3,0,38,4,2,2,12878.0,1628,11250.0,0.542,1968,59,0.735,0.126,1
2878,191,y,61,1,2,3,2,2,3,48,5,2,3,26218.0,0,26218.0,0.74,3925,88,0.833,0.0,1
2879,6122,y,49,1,3,4,2,0,3,36,6,1,5,34516.0,1323,33193.0,0.934,3422,78,0.529,0.038,1
2880,291,y,36,0,3,3,2,5,0,23,6,3,4,2804.0,2090,714.0,1.248,2812,77,1.081,0.745,1
2881,6510,y,35,1,1,2,1,1,0,25,5,4,4,5801.0,1176,4625.0,1.12,2987,52,0.857,0.203,1
2882,6041,y,63,0,0,3,1,4,0,53,5,3,2,2271.0,1278,993.0,0.375,1550,33,0.65,0.563,1
2883,5503,y,36,0,1,4,1,4,0,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,1
2884,1057,y,33,0,4,2,2,4,0,22,5,1,2,2001.0,1217,784.0,0.775,3162,99,0.707,0.608,1
2885,8430,y,33,1,1,2,2,3,0,26,4,1,0,1438.3,0,1438.3,0.865,2557,55,0.618,0.0,1
2886,5058,y,65,1,1,3,2,5,0,36,4,3,5,4465.0,703,3762.0,1.026,4044,66,0.65,0.157,1
2887,9217,y,61,1,1,2,1,2,0,55,6,2,3,3264.0,1348,1916.0,0.756,1665,32,0.524,0.413,1
2888,3318,y,44,1,4,2,3,3,0,34,4,3,2,26856.0,0,26856.0,0.581,4222,75,0.471,0.0,1
2889,5474,y,38,1,1,1,2,3,3,29,6,3,3,34516.0,1435,33081.0,1.13,4238,85,0.809,0.042,1
2890,350,y,41,1,4,5,2,3,0,32,4,6,3,21756.0,0,21756.0,0.817,3063,71,0.511,0.0,1
2891,3825,y,44,0,4,5,1,4,0,26,4,1,2,4726.0,1551,3175.0,0.544,3658,70,0.628,0.328,1
2892,527,n,41,1,5,6,2,2,1,32,2,3,4,34516.0,2517,31999.0,0.465,1727,35,0.458,0.073,0
2893,10100,y,45,0,2,6,2,4,0,41,6,2,2,5596.0,0,5596.0,0.833,3212,64,0.422,0.0,1
2894,1559,y,37,1,0,4,2,3,0,27,5,2,3,15326.0,0,15326.0,1.159,2990,55,0.964,0.0,1
2895,4592,y,51,1,1,6,2,3,0,38,3,1,4,11373.0,1319,10054.0,0.693,1976,35,0.75,0.116,1
2896,8639,y,65,1,0,5,2,4,0,54,3,1,5,2644.0,1691,953.0,0.755,3495,70,0.628,0.64,1
2897,2395,y,37,0,1,2,2,1,0,27,6,1,2,2673.0,2517,156.0,0.714,3052,63,0.75,0.942,1
2898,5977,y,54,1,4,6,1,2,0,36,3,4,2,7477.0,1752,5725.0,0.294,1543,34,0.172,0.234,1
2899,5233,y,46,1,4,2,1,3,0,33,5,1,3,16227.0,917,15310.0,0.479,4314,67,0.634,0.057,1
2900,5426,y,41,1,2,6,2,3,0,34,3,3,1,19110.0,2449,16661.0,1.0,4478,76,0.727,0.128,1
2901,7367,y,49,1,2,6,2,1,0,37,5,1,3,2993.0,1265,1728.0,0.579,4089,72,0.674,0.423,1
2902,7444,y,51,1,2,2,1,3,0,40,3,2,4,3290.0,2461,829.0,0.797,3591,80,0.739,0.748,1
2903,4850,y,50,0,3,3,2,4,3,39,4,3,4,11176.0,2422,8754.0,1.003,2682,64,0.641,0.217,1
2904,2366,y,48,0,4,3,1,5,0,36,4,1,2,21416.0,0,21416.0,0.702,4221,75,0.923,0.0,1
2905,7385,y,53,1,2,2,1,3,0,41,3,2,5,2492.0,1668,824.0,0.651,1606,32,0.882,0.669,1
2906,4758,y,54,1,2,4,2,2,0,38,3,3,5,14265.0,1878,12387.0,0.847,3982,58,0.871,0.132,1
2907,1276,y,46,0,4,6,2,1,3,35,6,3,2,16985.0,968,16017.0,0.455,2961,56,0.647,0.057,1
2908,2239,y,47,0,4,3,2,4,0,38,4,1,4,7469.0,1899,5570.0,0.999,3150,70,0.489,0.254,1
2909,784,y,52,0,4,2,1,4,0,36,6,1,2,4592.0,2517,2075.0,0.572,1470,33,0.737,0.548,1
2910,912,y,43,0,4,2,2,4,0,32,6,3,4,4341.0,0,4341.0,0.613,3825,63,0.537,0.0,1
2911,6401,y,41,1,4,5,0,3,1,36,6,2,2,34516.0,0,34516.0,0.742,4077,67,0.763,0.0,1
2912,8193,y,34,1,3,4,3,2,3,23,4,3,0,27710.0,0,27710.0,0.777,4014,73,0.659,0.0,1
2913,5030,y,33,0,1,0,2,4,3,17,4,3,2,13431.0,1583,11848.0,0.621,2338,71,0.69,0.118,1
2914,5249,y,49,1,1,3,3,2,0,36,6,3,4,2645.0,1499,1146.0,0.67,4251,69,0.533,0.567,1
2915,369,y,44,1,3,1,2,0,0,35,4,1,5,14028.0,1435,12593.0,0.57,3683,73,0.738,0.102,1
2916,2313,y,36,1,1,5,0,3,0,28,4,1,3,34516.0,774,33742.0,0.989,3030,74,0.805,0.022,1
2917,8929,y,37,1,3,3,2,3,0,31,4,2,4,5699.0,1006,4693.0,0.734,2835,57,0.9,0.177,1
2918,6100,y,46,1,3,6,0,0,0,34,5,2,4,16284.0,0,16284.0,0.889,3018,75,0.5,0.0,1
2919,7085,y,65,1,0,5,2,4,0,56,4,2,2,3226.0,2073,1153.0,1.035,3250,70,0.591,0.643,1
2920,556,y,52,1,2,0,1,3,0,36,6,3,4,2803.0,778,2025.0,0.55,3142,64,0.561,0.278,1
2921,6503,y,50,1,1,5,1,0,0,30,6,2,5,34516.0,2010,32506.0,0.594,2776,59,0.735,0.058,1
2922,7621,y,59,1,1,5,2,4,0,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.717,0.716,1
2923,6043,y,37,0,3,6,2,5,0,29,3,2,2,8318.0,1945,6373.0,1.487,3676,77,1.139,0.234,1
2924,24,n,40,1,3,2,3,2,0,30,4,2,3,6391.0,0,6391.0,0.632,2323,44,0.419,0.0,0
2925,1250,y,40,0,3,3,1,4,0,31,5,2,4,4736.0,945,3791.0,0.835,3927,73,0.659,0.2,1
2926,2880,y,59,1,1,1,2,2,0,49,5,2,4,9944.0,1606,8338.0,0.62,3159,69,0.568,0.162,1
2927,9711,y,52,0,3,0,1,1,0,47,6,3,3,4717.0,0,4717.0,0.563,2349,66,0.347,0.0,1
2928,1973,y,43,0,4,6,3,5,0,34,5,3,3,12778.0,1528,11250.0,0.777,3337,69,0.769,0.12,1
2929,5203,y,48,1,3,2,1,2,0,38,5,2,3,16920.0,2157,14763.0,0.629,3275,60,0.5,0.127,1
2930,5261,y,45,0,2,2,3,4,0,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,1
2931,7318,y,30,0,0,2,0,4,0,17,4,1,3,4704.0,0,4704.0,1.177,3294,87,0.891,0.0,1
2932,8719,y,41,0,5,3,2,1,0,32,6,1,2,14987.0,1425,13562.0,0.8,4470,83,0.844,0.095,1
2933,7956,y,51,1,1,6,2,3,0,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44,1
2934,9982,y,46,1,3,2,1,0,0,42,3,3,4,9227.0,938,8289.0,0.735,3948,74,0.721,0.102,1
2935,3941,y,50,1,1,6,1,0,0,40,3,3,2,7522.0,1057,6465.0,1.197,2533,62,1.138,0.141,1
2936,3865,y,31,0,0,0,1,4,0,21,5,2,2,1677.0,0,1677.0,1.369,3059,50,0.613,0.0,1
2937,9375,y,48,1,1,3,2,2,0,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703,1
2938,4438,y,39,0,1,6,1,4,0,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,1
2939,407,y,50,0,2,6,1,4,0,39,3,3,2,2046.0,0,2046.0,0.936,3446,71,0.578,0.0,1
2940,4803,y,47,1,4,6,2,3,3,37,5,2,4,34516.0,0,34516.0,1.06,2851,80,0.739,0.0,1
2941,1265,y,53,1,3,3,2,3,0,42,6,3,3,18531.0,1548,16983.0,0.833,2484,52,0.857,0.084,1
2942,311,y,45,1,4,2,1,1,0,36,5,3,4,4112.0,0,4112.0,0.777,2949,54,1.25,0.0,1
2943,1820,y,46,1,4,2,2,0,0,34,4,1,2,34516.0,0,34516.0,0.991,4143,68,0.659,0.0,1
2944,6341,y,34,1,2,2,2,3,3,22,4,3,3,34516.0,1263,33253.0,0.603,2759,65,0.806,0.037,1
2945,454,y,39,1,1,5,1,4,0,28,3,3,4,4683.0,2514,2169.0,0.58,2010,45,0.731,0.537,1
2946,7291,y,62,1,0,6,1,1,0,48,4,1,2,1438.3,0,1438.3,0.425,1406,27,0.5,0.0,1
2947,5179,y,53,0,3,5,1,4,0,36,4,3,2,4224.0,2417,1807.0,0.522,1458,29,1.071,0.572,1
2948,717,y,51,1,3,2,1,2,0,32,3,1,4,7133.0,0,7133.0,0.612,2689,62,0.59,0.0,1
2949,6261,y,34,0,1,3,2,5,0,22,6,1,0,10253.0,1857,8396.0,1.193,3042,66,0.941,0.181,1
2950,6447,y,44,0,2,1,2,1,0,25,4,3,2,4210.0,0,4210.0,1.224,4248,65,0.857,0.0,1
2951,6942,y,49,1,3,3,2,0,0,42,5,3,2,12630.0,1822,10808.0,0.947,4084,66,0.571,0.144,1
2952,26,y,26,1,0,2,0,5,0,36,6,1,3,21084.0,2517,18567.0,0.763,2309,71,0.543,0.119,1
2953,10095,n,56,0,2,0,2,4,0,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0
2954,4491,y,52,1,1,3,0,0,0,36,4,3,5,31945.0,1591,30354.0,0.711,3650,62,0.676,0.05,1
2955,223,n,65,0,0,3,2,5,0,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,0
2956,7496,y,65,0,1,6,2,4,0,54,4,2,2,2209.0,0,2209.0,1.299,3292,52,0.857,0.0,1
2957,2241,y,35,1,1,0,2,2,0,26,3,2,3,23447.0,1515,21932.0,0.622,2834,77,0.638,0.065,1
2958,5727,y,48,1,3,2,2,3,0,30,4,2,3,4180.0,688,3492.0,0.747,3750,76,0.727,0.165,1
2959,8564,y,53,0,1,2,2,1,0,39,3,3,2,4930.0,2227,2703.0,0.801,4224,77,0.791,0.452,1
2960,7684,y,38,1,3,5,1,2,0,18,6,3,4,3417.0,1749,1668.0,0.57,2068,34,0.619,0.512,1
2961,9872,y,50,0,1,0,2,4,0,45,4,2,4,4785.0,1965,2820.0,0.8,3651,59,0.553,0.411,1
2962,2656,y,46,1,3,5,1,4,3,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,1
2963,6338,y,48,1,3,2,2,3,0,35,3,3,3,21374.0,0,21374.0,0.631,4100,79,0.681,0.0,1
2964,649,y,36,1,2,2,1,2,0,28,4,3,2,1911.0,1217,694.0,0.363,1965,49,0.256,0.637,1
2965,7183,y,41,0,2,4,2,4,0,35,6,3,2,8666.0,0,8666.0,0.682,3593,71,0.578,0.0,1
2966,8299,y,60,1,0,6,1,2,0,54,4,1,0,2759.0,2501,258.0,0.505,1650,34,0.7,0.906,1
2967,6826,n,49,0,2,6,2,5,0,41,5,3,4,5984.0,0,5984.0,0.551,1838,42,0.556,0.0,0
2968,5820,y,45,0,4,3,3,5,0,36,6,3,3,23000.0,1097,21903.0,1.095,3886,70,0.667,0.048,1
2969,4104,y,36,1,2,0,2,2,0,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0,1
2970,4781,y,49,1,3,2,1,4,0,36,3,3,5,2976.0,1817,1159.0,0.739,3332,60,0.667,0.611,1
2971,3181,y,43,1,3,3,2,0,0,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.548,0.0,1
2972,9345,y,58,1,1,3,1,2,0,53,5,2,5,1438.3,0,1438.3,0.425,1539,40,0.6,0.0,1
2973,3525,y,46,1,0,3,0,3,0,36,3,1,4,16099.0,0,16099.0,0.562,3656,88,0.76,0.0,1
2974,1955,y,50,1,2,2,2,3,0,36,4,2,1,19595.0,1187,18408.0,0.875,3811,62,0.824,0.061,1
2975,6154,y,43,1,4,2,2,2,0,25,3,2,4,13193.0,1749,11444.0,0.671,4071,64,0.73,0.133,1
2976,5821,y,57,0,3,0,2,1,0,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184,1
2977,2570,y,30,1,1,6,1,4,0,13,3,6,5,2607.0,1966,641.0,0.65,1719,45,0.607,0.754,1
2978,6637,y,48,0,2,6,1,4,0,37,4,2,3,5758.0,0,5758.0,0.433,4422,76,0.407,0.0,1
2979,4320,y,51,1,2,1,2,0,0,36,4,2,5,25873.0,582,25291.0,0.769,3920,84,0.647,0.022,1
